date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:09:24	2624/2624	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2019:09:24%20GMT	https://www.churchofjesuschrist.org/comeuntochrist/believe/jesus/5-teachings-of-jesus-that-will-improve-your-life	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/jesus/5-teachings-of-jesus-that-will-improve-your-life.af.delayed	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/jesus)
12:09:25	2624/2624	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2019:09:25%20GMT	https://www.churchofjesuschrist.org/comeuntochrist/believe/becoming-like-jesus/attributes-of-christ	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/becoming-like-jesus/attributes-of-christ	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/jesus)
12:09:26	646394/646394	---M-Z	200	added ('OK')	text/html	etag:W/%229dcfa-o5Zh/ekdQoEWK9/2n5z84Na3BR8%22	https://www.churchofjesuschrist.org/comeuntochrist/believe/jesus/50-names-for-jesus	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/jesus/50-names-for-jesus.html	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/jesus)
12:09:27	2624/2624	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2019:09:27%20GMT	https://www.churchofjesuschrist.org/comeuntochrist/believe/jesus/does-jesus-understand-how-i-feel	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/jesus/does-jesus-understand-how-i-feel	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/jesus)
12:14:35	587805/587805	---MCZ	200	added ('OK')	text/html	etag:W/%228f81d-EdsD7qe+rsCqfIJWwNH4FjvkmU0%22	https://www.churchofjesuschrist.org/comeuntochrist/believe/bible/bible-for-kids	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/bible/bible-for-kids.html	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/bible/videos)
12:15:01	438261/438261	---MCZ	200	added ('OK')	text/html	etag:W/%226aff5-1t/k8jsZBI9UKj5BOYER5eerx/E%22	https://www.churchofjesuschrist.org/comeuntochrist/believe/bible/bible-verses-about-faith	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/bible/bible-verses-about-faith.html	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/bible/videos)
12:15:21	412010/412010	---MCZ	200	added ('OK')	text/html	etag:W/%226496a-YhICkHZ5yh8GwjtPw8cd6CXzSew%22	https://www.churchofjesuschrist.org/comeuntochrist/believe/restoration/the-church-of-jesus-christ-is-restored	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/restoration/the-church-of-jesus-christ-is-restored.html	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/bible/videos)
12:18:03	2624/2624	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2019:14:51%20GMT	https://www.churchofjesuschrist.org/comeuntochrist/believe/bible/GET	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/bible/GET.b9.delayed	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/bible/videos)
12:18:04	264143/264143	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22407cf-5ENwPgLnShCDvW7cG4YURgFKFzQ%22	https://www.churchofjesuschrist.org/comeuntochrist/believe/bible/POST	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/bible/POST.ba.delayed	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/bible/videos)
12:18:05	410466/410466	---MCZ	200	added ('OK')	text/html	etag:W/%2264362-ecjPPd8oQ8+tFtOkrtkNts9TGMc%22	https://www.churchofjesuschrist.org/comeuntochrist/believe/becoming-like-jesus/how-can-i-forgive-others	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/becoming-like-jesus/how-can-i-forgive-others.html	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/becoming-like-jesus/how-can-i-receive-forgiveness-from-god)
12:28:17	264171/264171	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22407eb-meejiRS0WFvrOgGZ5za/wE4g5tI%22	https://www.churchofjesuschrist.org/comeuntochrist/believe/becoming-like-jesus/POST	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/becoming-like-jesus/POST.bd.delayed	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/becoming-like-jesus/how-can-i-receive-forgiveness-from-god)
12:28:20	471147/471147	---MCZ	200	added ('OK')	text/html	etag:W/%227306b-f64MX8j0iZQs7JTugm7yeTF1Ye8%22	https://www.churchofjesuschrist.org/comeuntochrist/believe/bible/bible-basics	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/bible/bible-basics.html	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/becoming-like-jesus/teachings-of-jesus-christ)
12:28:22	458138/458138	---MCZ	200	added ('OK')	text/html	etag:W/%226fd9a-fQsWb4hr4V4sPMCtXnLDarMO13M%22	https://www.churchofjesuschrist.org/comeuntochrist/believe/bible/what-does-the-bible-teach-about-jesus	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/bible/what-does-the-bible-teach-about-jesus.html	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/jesus/50-names-for-jesus)
12:28:22	2624/2624	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2019:28:22%20GMT	https://www.churchofjesuschrist.org/comeuntochrist/believe/bible/8-lessons-from-the-sermon-on-the-mount	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/bible/8-lessons-from-the-sermon-on-the-mount.c0.delayed	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/jesus/50-names-for-jesus)
12:28:23	544525/544525	---M-Z	200	added ('OK')	text/html	etag:W/%2284f0d-fmd85rur9uklB7Yyz/gA14U6I7k%22	https://www.churchofjesuschrist.org/comeuntochrist/believe/bible/bible-study-tips	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/bible/bible-study-tips.html	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/jesus/50-names-for-jesus)
12:28:24	439687/439687	---M-Z	200	added ('OK')	text/html	etag:W/%226b587-l9aLkozBfsSYFHZnOuZbLA7B46U%22	https://www.churchofjesuschrist.org/comeuntochrist/believe/restoration/god-speaks-to-us-through-prophets	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/restoration/god-speaks-to-us-through-prophets.html	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/jesus/50-names-for-jesus)
12:28:25	2624/2624	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2019:28:25%20GMT	https://www.churchofjesuschrist.org/comeuntochrist/believe/life-has-purpose/what-happens-after-we-die	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/life-has-purpose/what-happens-after-we-die	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/jesus/50-names-for-jesus)
12:28:28	34996/34996	---M-Z	200	added ('OK')	font/ttf	date:Mon,%2002%20Jun%202025%2016:44:52%20GMT	https://fonts.gstatic.com/s/arvo/v23/tDbN2oWUg0MKqSIQ6A.ttf	/Users/ngw/websites/pokealecdotcom/fonts.gstatic.com/s/arvo/v23/tDbN2oWUg0MKqSIQ6A.ttf	(from https://fonts.googleapis.com/css2?family=Arvo:ital,wght@0,400;0,700;1,400;1,700&display=swap)
12:28:28	38620/38620	---M-Z	200	added ('OK')	font/ttf	date:Mon,%2002%20Jun%202025%2016:44:52%20GMT	https://fonts.gstatic.com/s/arvo/v23/tDbD2oWUg0MKmSA.ttf	/Users/ngw/websites/pokealecdotcom/fonts.gstatic.com/s/arvo/v23/tDbD2oWUg0MKmSA.ttf	(from https://fonts.googleapis.com/css2?family=Arvo:ital,wght@0,400;0,700;1,400;1,700&display=swap)
12:28:28	37504/37504	---M-Z	200	added ('OK')	font/ttf	date:Mon,%2002%20Jun%202025%2016:44:24%20GMT	https://fonts.gstatic.com/s/arvo/v23/tDbM2oWUg0MKoZw1yLQ.ttf	/Users/ngw/websites/pokealecdotcom/fonts.gstatic.com/s/arvo/v23/tDbM2oWUg0MKoZw1yLQ.ttf	(from https://fonts.googleapis.com/css2?family=Arvo:ital,wght@0,400;0,700;1,400;1,700&display=swap)
12:28:29	36704/36704	---M-Z	200	added ('OK')	font/ttf	date:Mon,%2002%20Jun%202025%2016:44:34%20GMT	https://fonts.gstatic.com/s/arvo/v23/tDbO2oWUg0MKqSIoVLHK9g.ttf	/Users/ngw/websites/pokealecdotcom/fonts.gstatic.com/s/arvo/v23/tDbO2oWUg0MKqSIoVLHK9g.ttf	(from https://fonts.googleapis.com/css2?family=Arvo:ital,wght@0,400;0,700;1,400;1,700&display=swap)
12:28:30	602457/602457	---M-Z	200	added ('OK')	text/html	etag:W/%2293159-hZkql06cPdWoXEhn8U+VplA7jaI%22	https://www.churchofjesuschrist.org/comeuntochrist/believe/life-has-purpose/your-life-has-a-purpose	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/life-has-purpose/your-life-has-a-purpose	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon/what-is-the-book-of-mormon)
12:28:32	264161/264161	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22407e1-9SXLHexgGMxFHVbD/WcMEbbxIlc%22	https://www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon/POST	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon/POST	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon/what-is-the-book-of-mormon)
12:28:33	83328/83328	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	etag:W/%229661d-9xMvp/5Db8prSzs8w1gM539RVbU%22	https://www.churchofjesuschrist.org/comeuntochrist/believe/bible	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/bible	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon/how-the-bible-and-the-book-of-mormon-work-together)
12:28:36	431240/431240	---MCZ	200	added ('OK')	text/html	etag:W/%2269488-wVYt6uS2apqepwYhhKmIU/H+fjg%22	https://www.churchofjesuschrist.org/comeuntochrist/believe/bible/what-is-the-holy-bible	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/bible/what-is-the-holy-bible	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon/how-the-bible-and-the-book-of-mormon-work-together)
12:28:37	537381/537381	---MCZ	200	added ('OK')	text/html	etag:W/%2283325-DYCcG1Wa4qer20Sga31rvxMouAQ%22	https://www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon/quick-summary-of-the-book-of-mormon	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon/quick-summary-of-the-book-of-mormon	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon/what-is-the-book-of-mormon)
12:28:39	426018/426018	---MCZ	200	added ('OK')	text/html	etag:W/%2268022-Rr1YovEafbTPrhEmLGNiRiISsqI%22	https://www.churchofjesuschrist.org/comeuntochrist/believe/god/how-to-pray	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/god/how-to-pray	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/god/gods-love)
12:28:39	264143/264143	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22407cf-Z4/yFpl7KkBJ7iHt5H5mNdWou1c%22	https://www.churchofjesuschrist.org/comeuntochrist/believe/jesus/POST	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/jesus/POST	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/jesus/videos)
12:28:39	2624/2624	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2019:28:29%20GMT	https://www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon/GET	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon/GET	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon/what-is-the-book-of-mormon)
12:28:39	2624/2624	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2019:28:37%20GMT	https://www.churchofjesuschrist.org/comeuntochrist/believe/jesus/GET	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/jesus/GET	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/jesus/videos)
12:28:41	264153/264153	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22407d9-URw9aRviE33/XDU+Gcnx0OG/JbE%22	https://www.churchofjesuschrist.org/comeuntochrist/believe/restoration/GET	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/restoration/GET.c4.delayed	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/restoration/the-church-of-jesus-christ-is-restored)
12:28:42	264155/264155	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22407db-zBNzAbKAhkeI+NV7juRm0x3AlMs%22	https://www.churchofjesuschrist.org/comeuntochrist/believe/restoration/POST	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/restoration/POST	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/restoration/the-church-of-jesus-christ-is-restored)
12:28:42	1319/1319	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	date:Sat,%2027%20Dec%202025%2019:28:42%20GMT	https://www.churchofjesuschrist.org/comeuntochrist/believe/becoming-like-jesus	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/becoming-like-jesus	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/becoming-like-jesus/how-can-i-forgive-others)
12:28:43	2624/2624	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2019:28:43%20GMT	https://www.churchofjesuschrist.org/comeuntochrist/believe/life-has-purpose/how-can-i-cope-with-the-loss-of-a-loved-one	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/life-has-purpose/how-can-i-cope-with-the-loss-of-a-loved-one	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/becoming-like-jesus/how-can-i-forgive-others)
12:28:45	574926/574926	---M-Z	200	added ('OK')	text/html	etag:W/%228c5ce-qwZRq46MkIhuzonWOmeivQRUCSs%22	https://www.churchofjesuschrist.org/comeuntochrist/believe/bible/20-scriptures-about-hope	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/bible/20-scriptures-about-hope.html	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/bible/bible-study-tips)
12:28:45	2624/2624	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2019:28:44%20GMT	https://www.churchofjesuschrist.org/comeuntochrist/believe/becoming-like-jesus/GET	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/becoming-like-jesus/GET	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/becoming-like-jesus/how-can-i-receive-forgiveness-from-god)
12:28:45	2624/2624	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2019:28:45%20GMT	https://www.churchofjesuschrist.org/comeuntochrist/believe/life-has-purpose/who-am-i	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/life-has-purpose/who-am-i.c9.delayed	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/life-has-purpose/your-life-has-a-purpose)
12:28:46	2624/2624	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2019:28:46%20GMT	https://www.churchofjesuschrist.org/comeuntochrist/believe/life-has-purpose/how-can-i-get-through-hard-things	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/life-has-purpose/how-can-i-get-through-hard-things	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/life-has-purpose/your-life-has-a-purpose)
12:28:47	2624/2624	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2019:28:47%20GMT	https://www.churchofjesuschrist.org/comeuntochrist/believe/life-has-purpose/4-ways-to-find-peace-in-hard-times	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/life-has-purpose/4-ways-to-find-peace-in-hard-times	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/life-has-purpose/your-life-has-a-purpose)
12:28:48	2624/2624	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2019:28:48%20GMT	https://www.churchofjesuschrist.org/comeuntochrist/believe/life-has-purpose/GET	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/life-has-purpose/GET	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/life-has-purpose/your-life-has-a-purpose)
12:28:49	2624/2624	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2019:28:49%20GMT	https://www.churchofjesuschrist.org/comeuntochrist/believe/life-has-purpose/POST	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/life-has-purpose/POST	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/life-has-purpose/your-life-has-a-purpose)
